N,P,K,temperature,humidity,ph,rainfall,label
101,58,43,20.94367352761501,58.585308476394054,6.251332835246699,75.2892964944416,Maize
76,43,56,28.77428993749703,63.89990242653481,6.540665518404208,100.78674294541983,Maize
77,48,38,28.272893755325626,55.86268881749926,5.844019923117397,93.40258738431083,Maize
83,47,45,26.903429587721718,52.601301580548906,6.570449895940033,93.55239901874324,Maize
79,56,48,25.068280463113297,61.267556510724326,6.7769258563900525,105.3356101464149,Maize
106,51,36,22.06246707653365,60.04596468515457,6.840014722547072,112.22583857417348,Maize
85,55,39,28.505989201221098,69.09302556151513,6.641851469121887,110.25128229940071,Maize
84,47,50,18.35078601694219,53.33109867788821,5.645365553420399,75.19191650804714,Maize
80,47,52,22.648396825127673,54.61423036675888,6.982478290120294,107.02102811026333,Maize
78,48,49,26.89341374647823,57.57163169407843,6.50512444020735,84.05574310115549,Maize
98,41,48,19.017862086222816,61.07062505308096,5.8548158504140355,88.0736441136251,Maize
75,44,47,18.016230643358345,58.089701401494644,6.115212027292101,80.31270107530702,Maize
88,44,56,28.39117718978178,61.7327932758018,6.582586666622228,66.42439378295123,Maize
88,53,59,18.326882061873174,63.57961897858726,6.2625294045458935,65.70444307994123,Maize
104,57,36,18.410088647915046,54.60291484478918,5.566744611786644,72.55915819729981,Maize
93,53,43,27.723301305631175,68.45506410441077,6.476537481081315,84.63385477842122,Maize
71,52,48,28.730710749643638,52.56830305239914,6.462290332217771,63.20716561263536,Maize
78,59,41,20.572725811639334,63.09031679823267,6.213986099831753,89.43180398199175,Maize
75,52,43,25.990955820821114,51.25906226105616,5.915889773151316,111.9393383905524,Maize
104,44,35,24.428106394471886,59.350908663906864,6.684770791216886,99.78069603586354,Maize
82,41,41,29.59937686729418,59.6050314579511,6.433357113053555,71.1662708675323,Maize
75,52,60,29.593175249112342,54.40712467993075,6.965032281943407,90.26494011052102,Maize
88,59,36,18.710800909563538,64.75586556037668,6.758967155917576,73.21435305414765,Maize
81,43,56,24.510446476450547,57.89132093021114,6.599351847696592,85.17650099497706,Maize
79,57,37,25.297009530194426,60.22561599881747,5.845069508549259,118.57206897619398,Maize
102,49,50,28.242959858920514,50.761371589387196,6.763975713442363,60.190960853334296,Maize
89,55,52,24.931630094980296,54.62607443242998,5.815726845364672,71.24953293218776,Maize
80,54,38,22.921878841274253,65.54059663321111,6.299204627281043,85.67292291160554,Maize
109,42,42,26.44824837853924,69.13465803598908,6.481354425830471,62.4226449018229,Maize
101,43,43,26.738441214890607,62.665271511504,5.635148359033781,79.33926939177616,Maize
76,44,56,21.400753513617985,59.629838582007004,5.899733456219304,101.84771684395042,Maize
72,52,54,21.913551596171477,53.67892990857121,5.915282286667603,92.84992857907937,Maize
71,41,60,26.610603727078306,59.49943475525228,6.949756103515489,118.71804953842516,Maize
90,54,42,20.647029699649167,51.74525830447197,5.605014736873655,115.19161973665386,Maize
105,45,37,24.62520809812513,63.809757947792306,6.226309067755953,105.25669599883273,Maize
106,50,53,25.210886333955695,55.68038552352067,6.3816113356303585,81.11830576244981,Maize
100,56,36,24.96000437260559,59.750980893632814,5.7995932094279965,62.41457414113032,Maize
91,53,47,26.92065260683261,56.96698296662361,6.3802665488050305,114.35292739066148,Maize
79,40,54,20.554053670048507,63.005616260816026,5.51555968110995,74.16744383062863,Maize
79,45,40,19.550720453751474,59.35825463051148,5.708886770978646,71.90609213246495,Maize
74,52,42,23.684596996249173,58.25016477497681,5.8571298317507745,63.13090460057004,Maize
108,44,52,26.756679917281318,61.693715453383994,6.95544492307629,67.02876125401932,Maize
91,51,40,29.7359905368015,55.473699666555405,6.806506713650022,106.90600131819812,Maize
79,49,36,24.72984045915981,68.52728661583726,5.599062915498874,63.78133065546484,Maize
108,58,47,21.223701520434133,66.30293078166369,5.876796628190185,63.39003983635395,Maize
71,42,51,21.610713186230136,56.347428307360886,6.525212223067705,79.14017769168528,Maize
77,41,55,25.35592261814811,67.24755599014654,6.848925654632462,111.8878985362897,Maize
94,43,53,26.023206017849212,67.95525524436636,5.6918690291752005,84.75061977227449,Maize
93,45,41,20.27528861525163,62.48359400061493,5.53284666025809,75.8240664675483,Maize
76,41,37,25.072927022633365,62.32146201024645,6.254020291858371,104.23196501633575,Maize
90,59,38,25.748090837384122,66.51957583986929,6.827192536785402,86.32569993065653,Maize
102,56,43,28.28624473458548,58.22168064191438,5.948828066308203,96.70062142966538,Maize
106,42,53,27.458928096066494,69.54690667584933,6.7749396368346435,105.2171368013337,Maize
98,52,38,27.88069551403184,65.07599795833296,6.2384050768357895,103.50712384939825,Maize
109,57,60,29.783514600496687,51.79995597103582,5.993091696058199,113.57363458609831,Maize
108,40,52,22.47118603011918,57.26200809428822,5.993829460582519,64.10975791989786,Maize
101,48,52,29.146082836558513,55.07010711449903,5.988193293663279,97.82227740454454,Maize
85,42,53,20.906300704681325,65.94466201222887,6.720824241209932,97.60624126653461,Maize
99,48,53,25.357017044728686,56.749001629424924,5.948656853390967,105.08407279013787,Maize
90,52,49,23.24655348987775,57.69928428400404,5.934837901962171,81.07880534931219,Maize
93,58,37,25.07678255157391,62.796787202876736,6.43358789873451,61.53545813578973,Maize
76,42,42,24.659267858261337,53.46579468881138,6.6834532941400875,71.50805448239348,Maize
76,59,37,18.531964980335985,64.64925441836463,6.765541068497215,78.01246073180629,Maize
109,59,60,19.232011559834483,64.30020973849703,6.315996008145641,114.7820183026002,Maize
70,60,51,29.198834443127282,54.63194285688692,6.534511236698341,119.10273782273308,Maize
109,49,56,22.59886039250869,60.83034254309979,5.971809495112146,61.1693638194043,Maize
103,59,37,27.300952154747087,66.35935423670348,5.730169021822163,86.33196220308231,Maize
79,57,41,26.302343100468406,50.2108640862942,6.10739661714396,107.94442484519215,Maize
104,44,37,18.652051279550047,52.13272216705437,6.44974275328705,114.21164244929167,Maize
91,59,42,20.12709402927052,60.73000886997991,6.450072599810198,65.16578280229714,Maize
84,60,48,27.794899475453153,52.34506652538464,6.087710286843998,68.40354271814296,Maize
83,60,58,23.73146756582924,63.31628322210625,6.13716262219628,99.15847283734038,Maize
110,48,43,25.519597600179672,66.54356480653853,6.912991503068181,116.5843004445246,Maize
90,45,50,20.396546565128077,66.93040401198114,5.929707077666841,114.41411366684162,Maize
110,48,38,28.694389182676506,69.23388118877709,6.693099406170736,81.85763775017163,Maize
73,53,47,24.066015536749372,66.78707075022538,6.927852933825629,119.97972522007208,Maize
96,55,36,21.047569449443074,58.107390655071,5.643649805204193,119.51920793826191,Maize
90,54,41,27.4652269191739,63.47488008134093,5.600459264423022,102.20350452485553,Maize
77,48,58,26.224945901719074,60.08612577540293,6.1334527435927635,72.40731598343126,Maize
91,52,52,23.16199091288985,50.13758977191658,6.217091910421668,99.56444605533032,Maize
89,47,43,27.353844721009537,65.50395849790354,6.752486256387057,60.09179911098308,Maize
84,44,41,29.96192591282798,54.33810012873386,5.938191903843676,116.71218022101303,Maize
101,42,50,24.405286456240937,57.75878207378955,6.581097738021145,64.8396649144331,Maize
94,55,44,19.038306132170366,59.66355822188467,5.907724462627637,78.69530185641048,Maize
108,44,39,29.845302836738306,58.03431795804713,5.9216451574290705,62.093126698416675,Maize
93,40,47,24.485640812153907,56.37380503536283,6.0004414108531545,109.26629332466743,Maize
95,59,38,24.897439330320285,63.176080077869514,6.81629053265343,66.01838321497436,Maize
91,40,46,29.054057218436316,57.95602963867786,6.746898376706658,101.05964356229562,Maize
84,49,53,23.41193837463703,52.33567542910211,6.489382906210866,87.550483907046,Maize
72,50,55,28.93910098122944,52.05704580844204,5.619276021284998,110.41533771806374,Maize
78,44,41,23.027565382560994,69.33233167094232,5.515990133010917,91.5195251086162,Maize
87,53,60,29.48835784331365,54.5311859592046,6.7949644341252045,94.3401813917885,Maize
79,42,53,24.505255900014678,62.37757797982124,6.134283113756786,64.02945596002468,Maize
93,47,53,18.16877598515336,53.13891623404779,6.429887493466907,76.00852247148467,Maize
87,55,46,21.16198528238011,54.31126271394062,6.99679450747373,68.87273947321117,Maize
101,57,44,20.49027130362464,66.72280264651803,6.398158056271365,67.09597572530888,Maize
89,56,38,26.219921107082218,59.94341476766926,6.501445214950683,89.98385749980935,Maize
96,47,45,20.40961293471405,58.768729982811976,6.459473626658138,76.9915334935181,Maize
77,56,48,27.971907423846105,59.56490375005052,5.521699137302815,77.7760201128674,Maize
73,49,54,25.886672357506868,65.88072240529412,6.528515151139761,66.46860807323925,Maize
81,41,44,27.759591580630673,56.27205214453645,5.810210285294199,69.26151293046962,Maize
89,57,47,20.45446838952978,67.80035161090098,6.294081897486194,119.64997120455865,Maize
99,46,45,26.864851414691795,59.50277989932876,6.13773270616069,84.84550677768217,Maize
107,59,50,23.196782376678144,61.306549740568826,6.986388484344232,91.44895662804097,Maize
75,45,49,18.25621442918091,58.933916177648264,6.18211822557016,106.5078167600301,Maize
102,41,41,27.170657591008215,67.07285276292039,6.9136442872109125,88.86012197460133,Maize
92,56,52,18.210919287301877,62.4096679558204,6.819703524718655,116.98149078738987,Maize
89,55,38,18.51384492378712,61.03051305780425,5.738917550060279,72.75442396591832,Maize
88,43,41,18.6891467067384,57.41732343008129,5.984614739865884,68.26072997885346,Maize
105,59,47,29.640209353459536,62.055028230829805,6.969849695120445,62.153614348887764,Maize
71,58,43,19.608195096042138,67.77699518521159,6.930337944486595,118.56784287055606,Maize
93,47,45,26.136236030950478,59.238597446328654,6.666914157554352,87.63821907699618,Maize
76,45,46,24.631081177484745,62.43223051018526,6.222703598941694,79.1717398736454,Maize
108,43,41,19.628599706139845,61.0563993877945,5.62650218037947,118.29301683748402,Maize
103,59,51,25.79738900507551,65.79738652201254,6.676617205627,73.74270460650408,Maize
76,40,35,29.393034174697696,65.6837570643637,6.531289418757813,60.839278751703894,Maize
98,56,46,27.344130867198487,61.33291845652862,5.637569367737712,66.17333612533233,Maize
84,52,39,21.61698046659864,53.69382790642764,5.511230084169092,86.5829741310505,Maize
84,51,40,28.87583103033314,67.53917411394342,5.533359442916163,77.22891792051934,Maize
93,50,47,21.92604876821023,67.32201265273079,6.815725203590985,77.639284735192,Maize
100,43,49,25.317709353507883,56.5290048648912,6.4018129877670065,65.54747528798173,Maize
78,52,59,20.069223202923688,68.41102653956459,6.097978259285153,65.34188242031898,Maize
83,44,41,28.894830555491275,58.954349423869346,5.986500267770546,75.53156145228876,Maize
71,57,35,28.428204110950475,58.42518904960093,6.811385610594336,101.49981532835073,Maize
99,59,53,20.424766320600977,66.22426948121597,5.6102225750560875,117.0786763177585,Maize
94,49,56,28.81663700179287,51.77034057072673,6.948339329334244,108.02376385583204,Maize
82,57,41,23.004783582184903,50.727024402167935,6.39470727380756,108.37676677469423,Maize
104,49,35,24.049276339104395,69.23181819243001,6.117292091694539,66.17642981293902,Maize
77,48,50,19.946770687133373,51.84769939037667,6.892455970678434,108.69033388147346,Maize
70,58,42,18.47412385241007,53.134151876019956,6.017927809918185,83.96258441154833,Maize
105,41,40,29.68520871811637,59.3688607619098,5.648281511956817,107.3464121840048,Maize
106,47,49,19.997140511717184,67.2994457074414,6.922760778925904,60.98619307321972,Maize
77,55,46,29.592075014348772,68.84863933270182,6.243863583864596,106.8349665336143,Maize
88,59,39,28.998158259071772,50.90386163615379,5.5322441479350495,88.48161849684266,Maize
80,42,52,27.957716065813102,60.338413117516936,5.6685973888685135,86.75873295986896,Maize
104,47,59,20.535852584072828,69.0813795098708,5.530893550065945,102.41703714526547,Maize
99,55,50,26.13915340137351,66.35910869495422,6.173184161133668,119.96875494575485,Maize
77,50,47,18.833997457121956,58.67395409881972,5.646807011681466,61.732502268381545,Maize
71,52,43,19.509609891176513,51.954180419609116,6.279681725020634,90.56719787978838,Maize
98,59,54,20.325905979256085,62.34292757257697,6.115803136386517,88.355616730528,Maize
97,47,36,19.626374248554104,55.27439227864254,6.169142136274458,85.57788807093701,Maize
79,43,35,27.17623885469559,56.38357137617571,5.93945057667794,76.2893770826519,Maize
71,42,43,25.31226132043406,58.51969070880399,6.935425125941435,115.13000547742979,Maize
101,49,36,27.609781837626613,50.748436629348184,6.879508546864733,77.22571521015306,Maize
92,46,55,29.963976762503435,53.95034247780603,6.712822195615401,79.52814683066478,Maize
70,54,52,18.16899487037759,64.45298538086512,6.212167258268765,115.61850928877098,Maize
96,48,40,22.802763499239983,69.75112233030978,5.955065255851146,104.08553779834416,Maize
108,48,39,28.34994156242579,54.61289104475807,6.564884197985113,100.12773333955522,Maize
74,43,52,29.711467516352972,58.95248302256557,5.967377585391038,84.68363508429313,Maize
96,41,51,28.143897806602723,66.64119141449376,5.510158367001238,101.79079105017678,Maize
103,53,44,25.9959910433285,69.13584782534372,6.0195573586703235,63.093032442616625,Maize
90,56,46,23.543725579219803,68.14814365024685,6.596685914428729,115.52151519705652,Maize
104,49,47,22.741654250422954,55.942383829294755,5.978475595696586,75.9998100373273,Maize
85,50,46,29.28923729842655,66.64691929760436,6.681133611707597,110.03964709149653,Maize
91,58,57,28.183917463375522,54.32175040277222,6.382800308474922,75.60097535943052,Maize
89,40,44,22.712256142575907,54.729036347376976,5.701233940454001,73.27633407665034,Maize
71,44,49,19.56797071362084,52.441412488863335,6.443589135291102,113.27827515969949,Maize
72,52,36,20.98001377043853,63.813155091647864,6.235896503109782,91.77779348394115,Maize
70,43,44,27.310530677967346,57.32490110196509,6.4910670317157075,72.3688103890094,Maize
92,58,41,18.713777270303762,55.88637385633319,5.695534793342461,87.83394022898531,Maize
108,45,43,21.027746916940917,61.3180568783508,5.772672181418537,90.66660944249186,Maize
73,59,42,19.643735261652367,55.57723887393783,6.134068345369067,89.02911074976518,Maize
80,57,60,29.66075956567421,64.77634566028912,6.848479224534428,75.39036559428574,Maize
95,53,52,21.591569789461442,61.546775869063545,6.862281352923083,78.98770007171314,Maize
90,54,35,27.549764867258652,66.59571987470207,6.726096480056793,85.0421596191832,Maize
84,49,44,18.11808381247718,58.15663419451076,6.4246425227319035,102.73380497779594,Maize
87,43,41,26.68921320649295,55.99377767741081,6.45504441836187,80.78300066689253,Maize
106,51,56,27.307373727690454,64.04618587792763,6.121948878572085,114.75057351890494,Maize
110,54,41,20.059205608069487,68.27958511787548,6.050937113107792,61.9765764814894,Maize
92,48,46,25.79923377105563,53.23446739329061,5.742728210689448,118.21301313323362,Maize
110,57,47,29.415811611130252,67.57508796351837,5.7943197041373455,70.5925007189829,Maize
95,48,36,21.09172268849025,68.5996133115869,5.5409098104072925,71.75827539003099,Maize
74,55,58,24.655460124887657,63.831055199921494,6.781641638278917,73.20779913925949,Maize
89,43,54,19.847339472410834,63.46134854237129,5.962530694020486,72.2428410510227,Maize
107,42,49,24.915025806435423,54.13872485820157,6.878339064922262,69.31725570753773,Maize
74,52,51,26.170778345345294,54.25477450563396,5.506271827572159,119.31049188905916,Maize
71,52,40,20.781695391880216,62.45267620740107,6.1141571530925845,105.00325859989529,Maize
110,50,60,20.69047613140436,68.67964841410028,6.430914004336111,104.89520414473847,Maize
102,56,38,18.386987542990006,64.562524755516,6.005319038811092,77.36392754088905,Maize
84,45,44,18.90875926198403,67.46136721474107,6.638373042695846,101.25009297815518,Maize
102,56,35,24.14546890535218,62.85402462282959,5.928525708052988,68.175017227919,Maize
107,45,51,28.049990009269912,58.670874579573514,6.264678303662523,63.986500350815895,Maize
100,52,51,19.108634513471358,59.17785783932311,6.339228852115187,96.25929998269015,Maize
104,56,51,20.823119827811702,62.620679413237184,6.453808098904124,102.61348730759997,Maize
105,43,41,22.89443885192513,58.17888832304589,5.698082734724014,62.78641613638816,Maize
92,43,36,19.70098292357778,53.41929328294724,6.407760776393212,61.82554620362315,Maize
75,58,47,26.64143534714364,60.030237525182166,6.358780388327815,81.58755258801558,Maize
79,53,50,24.753532551716017,61.84718042830836,5.527978917393138,92.44450300058563,Maize
74,48,50,18.091402304778647,50.98293445556173,6.562157108801575,81.08264892635006,Maize
107,45,45,25.92151944811717,61.78326871335856,5.9863500676119425,96.03502842906813,Maize
109,60,45,19.882896084078915,60.71232465932396,6.837082765869254,110.88800686434868,Maize
95,43,58,29.76157132919746,66.70207476227333,6.746374693103343,83.96731857091198,Maize
82,58,49,22.497763627220856,66.2216945679816,6.112268342211184,95.6469443224967,Maize
107,56,52,26.104367288497244,59.64088592574002,6.158495644380292,109.72892698185768,Maize
101,45,48,20.393727245999962,68.25881270489869,6.507141550586603,95.10683463458244,Maize
100,52,36,18.550534980699073,50.37353769273569,6.8116480920316285,90.2956871333443,Maize
105,59,36,25.253919982442582,67.96170880998193,6.035796354508626,104.56971383802212,Maize
86,53,46,21.01873529446143,60.618115734392866,6.032226674714659,118.35148509269635,Maize
86,58,47,29.179582049644637,65.1081021904547,6.386931702338282,62.304150366540796,Maize
81,56,43,28.552948132486573,62.85442299102891,5.948435862282863,113.84802571462235,Maize
103,59,58,21.40280366047707,59.38863291576246,6.707694015826171,87.0631933841395,Maize
89,46,53,29.638235866527154,57.05171421168176,6.087781440477931,100.00330973753746,Maize
93,57,38,28.51214654432264,55.88044085303251,5.625052726704369,88.52257107739665,Maize
98,49,36,23.41625215195164,54.82893079639016,6.691253705182269,70.74841917037065,Maize
92,41,36,29.54121268881548,66.64713824922833,6.10468982343455,80.04497668564267,Maize
104,53,49,20.989530212066306,56.93069326365182,6.949604805574642,111.9492400251676,Maize
105,59,42,19.918897239864616,61.59209843170513,5.775194457336638,114.87695564422411,Maize
103,40,47,27.929031746893507,68.2406368839461,6.692078411528679,73.44213757682274,Maize
96,57,41,21.539598694316535,67.94928420996777,5.642593418229033,102.10823795558875,Maize
86,41,38,25.739408842366338,52.59607427599286,5.60546915800259,110.84604291299175,Maize
99,41,58,27.30047492773945,51.73413052441926,6.169416650351577,98.83188226447736,Maize
105,53,53,27.036824182969863,65.841551558376,5.945634534397573,76.493362074201,Maize
95,51,45,25.516343338318524,65.84905490887866,6.662256863296785,64.54625189638091,Maize
106,48,39,29.218259560812022,54.113610583619355,6.81260406554349,117.39823364296753,Maize
98,41,57,18.378540314369694,55.87291386650576,5.709691728002675,105.31461997948603,Maize
84,42,37,25.19577179044034,59.6897442603087,6.497644494107259,66.26851422667099,Maize
81,60,42,25.06977722040606,65.58396944103022,5.776092672170958,83.57525681390729,Maize
77,41,42,26.035084882029125,57.7868721988215,5.915574546623076,87.01773875079294,Maize
100,54,42,21.021959026598832,58.08002825200673,5.509776457070105,65.2668145725577,Maize
95,60,48,18.18176951492203,66.24260799523844,6.819377718700062,112.69482308831944,Maize
105,52,45,20.509936721898338,65.59737395234015,5.509675633653189,105.59080534730882,Maize
71,59,39,25.557580402788965,53.63807449538338,5.782373314797395,101.07589852513273,Maize
104,48,55,25.902775770036357,53.13207380466434,6.582549611990873,77.73779364168517,Maize
80,52,40,28.135181889665574,63.26013951507848,6.620711928079643,94.34802573677675,Maize
108,44,44,20.806018076064735,54.51362883878403,6.5451782442026545,71.86266160036566,Maize
76,52,39,18.524296279428114,66.5950595656039,5.611611372282383,114.2792749009262,Maize
99,59,58,27.733089353013092,51.64245121178328,5.886346920131421,108.91476573562014,Maize
73,52,47,26.084057847930058,65.82779551226218,6.711622449554492,67.62862635273146,Maize
74,53,36,20.24190444878065,63.84918855202655,6.813559539980712,93.85547594043115,Maize
79,59,49,20.95645345663988,52.12776261791363,5.692290796268349,75.48942110731267,Maize
84,49,53,22.643824022175032,60.98150789703484,5.8790667376263865,106.54207060503384,Maize
76,48,40,19.21015799122294,66.04002066579798,5.544665956749333,109.3154540172281,Maize
89,53,42,24.278411814191415,58.23582299154664,5.694921259399499,113.26278672353081,Maize
97,46,53,29.947310106602906,68.75476469214688,6.068946277892691,83.88160813854962,Maize
107,44,53,24.562388153864624,67.16651294326897,6.621924615718873,76.52104524877657,Maize
71,43,50,18.755029887878965,66.83471736072555,6.183607000664652,71.20598553588324,Maize
93,44,39,19.203259943008845,61.28588771685803,5.590626320360935,95.8764750714765,Maize
108,47,38,28.77594626981344,56.35055685520097,6.511807720606543,92.78390717173912,Maize
97,50,46,23.53341117590957,61.90611694409725,5.539971261175246,107.71226868701645,Maize
83,45,42,28.739354094842692,51.93414689296361,6.241256028305738,77.14898126743164,Maize
83,58,60,24.39826216666551,66.9198689221332,6.681339905019639,88.87196936357432,Maize
96,50,45,20.264952742991614,55.31211951181749,5.724397155366665,117.41153066421498,Maize
93,42,46,20.073488710971873,51.25324082411909,5.833120435306928,83.88925257232833,Maize
72,53,50,25.435815441495144,57.60717251957209,5.931746169091689,89.42202395957642,Maize
92,44,50,22.251008545002882,61.90232258085929,6.4002779861434,75.13790567804934,Maize
77,45,39,29.62941151309186,66.05825869654487,5.732419071118122,102.08989224259611,Maize
82,46,60,29.545172214013306,64.51380952347287,6.007609520978902,75.03769451119092,Maize
104,46,55,28.80898298154839,67.14711057884647,5.895292530125116,87.74724232059503,Maize
103,51,58,27.87089692540624,67.12579101281152,6.931338405664812,93.29453581185277,Maize
98,52,54,29.182153078739216,65.69560120913611,5.560441464299592,115.06979541849745,Maize
71,43,36,26.650263526724753,64.31777335873788,5.965846966274652,73.35192503075173,Maize
71,44,46,29.774062700058018,65.67025159513679,5.788129935564605,92.43563049664668,Maize
110,41,55,28.39174753782353,64.7385206608845,6.365429403527697,75.09283033311213,Maize
86,52,51,19.930239718798504,63.79659001975885,6.283380889268251,91.50106774531362,Maize
98,49,44,18.69983771419941,59.56231158062571,6.770954924803168,74.31654255192939,Maize
84,59,40,21.9356412288697,65.90343912821174,6.978657659264287,78.93090543916126,Maize
99,54,45,21.443870992802726,52.06753148347094,6.030860755954152,62.29874468830346,Maize
71,40,49,29.536595087222246,62.79818741017399,5.520225597698564,104.7905117862174,Maize
105,43,57,28.424390185156973,65.03622254802515,6.406011036656265,99.6611706853379,Maize
81,49,43,20.45689416391279,63.096898826562054,5.77625890539676,99.75256389559165,Maize
72,42,56,25.83628380692405,54.09281626466996,5.5064368337225424,66.16394422210257,Maize
108,59,44,29.973152365763106,69.19491446265349,6.587679210041408,104.13269118764046,Maize
107,41,51,23.479939041165334,63.32193191226292,6.634690450423713,81.90874417564959,Maize
93,47,46,18.653763186375436,64.11319493042369,5.943908576284888,63.376013683162014,Maize
75,40,37,18.785573686330256,69.03380277577895,6.871185682392861,109.9042988008186,Maize
73,50,51,24.253999344675353,65.182507788533,6.846031168441659,97.14076223754248,Maize
99,48,38,21.357247716446857,57.58751957783235,6.588229039105779,61.30969477896398,Maize
71,50,46,21.150518741522966,61.23410060653596,6.699859756241751,69.25893607586943,Maize
94,43,44,29.986213681879583,63.93716498326268,6.15204351916143,67.10605077272308,Maize
89,52,54,23.412040101126774,67.21862739160258,6.623703283846913,108.13389073871512,Maize
94,57,38,27.81698484670329,63.03661761692073,5.567679311113078,104.3169289995748,Maize
72,52,35,28.754560956081846,66.1198491839181,6.653507384198206,72.97120252401197,Maize
73,42,50,29.562076365178164,54.95009381109724,6.455476747863328,93.49453439874057,Maize
89,53,49,27.54967910792153,68.60362760015875,5.883854725124285,102.97190879066581,Maize
82,47,57,21.983639792805572,59.37463971573419,6.43065646362699,100.14495500001361,Maize
77,53,60,27.77791494445535,53.175464056307284,5.68475729362324,61.20630249303204,Maize
78,54,55,21.90854881137379,63.51641435630256,5.95498692013063,73.59963694347441,Maize
110,43,40,22.09052812802733,64.29433839667517,5.71135071624676,107.15935518128363,Maize
78,46,53,22.73154933805054,65.85866516282793,6.3793607729212685,73.00985234488161,Maize
81,48,41,23.518756108947287,53.69706561705941,6.711285459146573,62.22174396468721,Maize
88,55,56,23.60064460057707,56.15286127962801,6.318085174813131,114.4984860492826,Maize
84,52,50,28.778652749269504,51.80804218454449,5.734544543649405,86.85906942518828,Maize
83,52,54,25.516496671479743,67.17540333269966,6.198633927169459,106.49128931040356,Maize
81,32,33,38.33327676821019,43.67045250678743,6.409818806961383,72.91129894856464,Cotton
53,25,45,30.933721631059612,44.065558320216155,5.6204379771908775,73.7561990392506,Cotton
70,34,34,30.87998022942795,47.96285447733572,6.66092492340572,47.43784583626257,Cotton
74,41,32,35.86229816765764,46.46269622874201,5.620595359440236,33.414839786169495,Cotton
58,36,40,36.627751635459184,41.319005438422586,6.243972328882642,74.63631485969657,Cotton
89,39,44,31.303075767716443,46.17042897015683,7.718831199732028,39.987512064040565,Cotton
59,36,32,29.998021829438276,52.72517830054287,6.689172896454387,31.85828958410466,Cotton
69,40,44,26.07365987760684,44.68191224477545,6.312660799307788,37.06574237509723,Cotton
65,38,37,29.340827650971917,49.93480995431657,6.57439703302725,72.59612277619159,Cotton
82,44,40,29.69399577524524,46.31345608035556,5.9697404107647145,67.11060795037031,Cotton
62,32,25,30.512087842633818,44.569880003898625,6.579509312455466,65.22268944840783,Cotton
74,40,27,35.42653803659563,56.43371355887783,6.861226205515111,54.80243329835617,Cotton
60,43,33,38.607152159681796,53.63669805612226,6.7222059021433616,59.06413996581006,Cotton
58,37,37,35.312038869531385,49.062101625865516,6.349702418147715,54.85194080773013,Cotton
54,26,25,28.326010439704504,50.59562961190784,6.572401802381628,42.05030951870412,Cotton
83,45,36,28.068418156307555,56.907381844478095,5.500952182931852,70.34556809566607,Cotton
89,37,25,35.899181270842696,57.60124696152103,7.783660781116774,51.4094393181897,Cotton
76,41,28,31.559210254149495,42.01325660661029,6.367260881542171,63.81230799394149,Cotton
83,35,25,25.95787278524142,43.83312742735084,6.871440238440477,48.087834151328764,Cotton
69,42,29,27.430122660375382,41.02320915114514,7.0350911225603365,69.16418919041328,Cotton
64,29,45,32.38613533338036,47.0101319914135,5.584176167413801,65.3077903615731,Cotton
81,30,42,31.644560370513997,49.39580462949466,5.8056138345521076,69.09925835119836,Cotton
75,30,26,38.95115655990682,58.7553191080365,7.886501835614132,47.41167994282617,Cotton
51,42,32,33.79522451200735,41.111969205840076,6.067463109349869,36.93056022132094,Cotton
61,44,43,29.833018104243376,45.461114896791244,5.731677653034338,59.21783349390971,Cotton
52,26,44,29.068008575076238,58.14895146947799,6.774682179472107,35.39612995755998,Cotton
61,33,40,30.549560859328672,40.702299734458975,6.564333606007443,68.98953318770197,Cotton
78,38,32,30.66277332694198,50.03250845445449,6.27989177116863,69.80110269749923,Cotton
69,38,32,31.429808671658826,56.44148304504274,6.632587341230301,61.30138657312982,Cotton
81,43,45,31.30052804102788,40.7015536233664,5.514751204984856,76.27628910506027,Cotton
83,38,30,38.14367595076294,48.64226091439062,7.52952852102917,69.60895303407762,Cotton
72,42,42,26.7011917251143,41.71092498589924,7.507120577395591,50.13142785525636,Cotton
57,26,38,27.60211711505692,45.184180132236335,6.812235181348789,75.40980605476821,Cotton
63,45,40,25.500816344905033,58.655557701033246,6.1935776964847715,66.73411774260859,Cotton
83,44,33,33.38632439437595,50.929828937172616,6.359982096614029,64.22385449724194,Cotton
90,34,29,25.867716308296576,40.20253157932397,6.681216800367975,53.8959354757925,Cotton
76,26,40,34.15857080505127,41.4198072216731,6.0183456876277335,77.59953630274777,Cotton
71,31,42,31.436235953173153,41.203142706308526,5.711687761702672,35.90651679294776,Cotton
59,36,30,32.64901628667628,57.44166736595214,6.835527885108194,50.59299255801044,Cotton
64,43,32,31.905332504506,49.67830386687488,6.577401665163144,63.214940085787944,Cotton
52,39,41,25.22153043085683,55.47761696754524,6.407265938997836,32.99034679313864,Cotton
75,28,36,30.454536205659263,45.85075645720138,7.802490310608019,72.31499712251983,Cotton
67,39,34,32.930627409323804,41.89169984850571,6.545886469228744,41.44105199861395,Cotton
69,44,34,27.106601410091383,47.412051782910126,7.1949472482675425,67.45243442940097,Cotton
82,39,29,29.207544287848844,57.72648399338465,5.87517441416394,49.83437397831419,Cotton
70,31,33,26.094775578669353,46.1590946267121,7.268492252445673,57.063887144785646,Cotton
78,37,31,33.14055641862149,45.24016699085498,6.963231583995681,76.96005977918875,Cotton
